349190625;ZAKOPANE;2020;2;1;5.8;;1.3;;5.4;;6.9;;77.1;;910.3;;.0;8;.0;;2.9
349190625;ZAKOPANE;2020;2;2;7.3;;2.9;;4.6;;6.4;;75.9;;909.0;;.0;8;1.1;;12.1
349190625;ZAKOPANE;2020;2;3;7.6;;2.8;;3.2;;6.6;;86.0;;908.6;;.0;8;5.8;;.4
349190625;ZAKOPANE;2020;2;4;7.6;;1.9;;.3;;5.7;;90.9;;901.7;;.0;8;11.8;;10.2
349190625;ZAKOPANE;2020;2;5;7.0;;2.0;;-3.7;;4.0;;83.0;;915.5;;.0;8;3.5;;.0
349190625;ZAKOPANE;2020;2;6;6.0;;2.0;;-3.9;;3.8;;81.6;;923.2;;.0;8;.0;;3.2
349190625;ZAKOPANE;2020;2;7;5.6;;.9;;-3.0;;4.5;;88.6;;924.2;;.0;8;2.3;;.0
349190625;ZAKOPANE;2020;2;8;.4;;.6;;-5.2;;3.4;;81.0;;926.3;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;2;9;2.3;;1.0;;-3.2;;4.2;;85.9;;922.3;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;2;10;6.4;;3.9;;3.6;;5.0;;64.0;;904.1;;.0;8;.6;;1.3
349190625;ZAKOPANE;2020;2;11;6.6;;4.3;;-.1;;4.3;;70.6;;902.0;;.0;8;1.9;;.5
349190625;ZAKOPANE;2020;2;12;7.1;;3.9;;-1.6;;3.8;;69.6;;910.9;;.0;8;1.4;;.3
349190625;ZAKOPANE;2020;2;13;5.4;;2.8;;-.5;;3.2;;56.0;;915.6;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;2;14;7.4;;2.0;;1.3;;5.2;;78.0;;914.1;;.0;8;.0;;1.3
349190625;ZAKOPANE;2020;2;15;5.0;;1.4;;.7;;5.0;;78.5;;925.3;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;2;16;5.5;;1.0;;-.1;;4.3;;72.9;;923.3;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;2;17;7.1;;1.0;;3.5;;5.3;;69.0;;919.2;;.0;8;.0;;2.6
349190625;ZAKOPANE;2020;2;18;6.9;;2.5;;3.6;;5.3;;67.8;;921.1;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;2;19;7.0;;2.3;;2.0;;4.1;;58.6;;917.8;;.0;8;.0;;1.1
349190625;ZAKOPANE;2020;2;20;5.5;;1.6;;-1.5;;4.5;;81.5;;920.1;;.0;8;.2;;.0
349190625;ZAKOPANE;2020;2;21;6.3;;2.1;;-2.3;;4.4;;84.0;;919.5;;.0;8;3.0;;.7
349190625;ZAKOPANE;2020;2;22;5.3;;1.9;;1.3;;3.7;;59.0;;923.7;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;2;23;7.8;;4.3;;6.3;;6.4;;66.9;;913.8;;.0;8;1.6;;10.3
349190625;ZAKOPANE;2020;2;24;6.8;;3.4;;.3;;4.6;;73.1;;914.6;;.0;8;.2;;.3
349190625;ZAKOPANE;2020;2;25;7.0;;3.0;;6.2;;5.9;;62.3;;904.9;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;2;26;7.1;;2.8;;2.9;;4.8;;64.0;;898.0;;.0;8;.0;;.2
349190625;ZAKOPANE;2020;2;27;6.5;;2.3;;-1.3;;3.9;;69.5;;903.1;;.0;8;.2;;4.1
349190625;ZAKOPANE;2020;2;28;7.5;;1.9;;-2.0;;4.3;;81.8;;907.9;;.0;8;3.7;;.7
349190625;ZAKOPANE;2020;2;29;6.3;;1.0;;-.9;;3.9;;68.9;;910.5;;.0;8;.0;;.0
