349190625;ZAKOPANE;2020;3;1;7.3;;1.1;;2.5;;5.6;;76.1;;906.4;;.0;8;.4;;.1
349190625;ZAKOPANE;2020;3;2;4.8;;1.9;;3.2;;5.4;;72.4;;899.9;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;3;3;7.3;;2.4;;7.8;;6.7;;64.0;;901.5;;.0;8;1.6;;3.7
349190625;ZAKOPANE;2020;3;4;7.9;;1.0;;-.1;;5.5;;89.8;;910.0;;.0;8;8.9;;.0
349190625;ZAKOPANE;2020;3;5;.3;;1.1;;-1.6;;3.9;;74.4;;908.7;;.0;8;.0;;.5
349190625;ZAKOPANE;2020;3;6;6.5;;2.5;;2.8;;4.7;;62.5;;901.0;;.0;8;.1;;.0
349190625;ZAKOPANE;2020;3;7;6.9;;2.0;;.6;;5.2;;81.9;;910.1;;.0;8;.1;;.1
349190625;ZAKOPANE;2020;3;8;6.9;;1.3;;.0;;4.8;;79.3;;918.3;;.0;8;.3;;.0
349190625;ZAKOPANE;2020;3;9;1.8;;1.4;;-.2;;4.3;;74.0;;914.2;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;3;10;5.0;;1.8;;1.6;;4.8;;70.5;;913.5;;.0;8;.0;;.4
349190625;ZAKOPANE;2020;3;11;7.6;;3.0;;6.4;;7.2;;75.1;;912.2;;.0;8;1.5;;.6
349190625;ZAKOPANE;2020;3;12;5.1;;3.3;;10.5;;7.4;;60.4;;913.7;;.0;8;.0;;2.2
349190625;ZAKOPANE;2020;3;13;5.3;;3.1;;4.5;;5.2;;62.9;;914.2;;.0;8;.0;;.1
349190625;ZAKOPANE;2020;3;14;5.6;;3.0;;-.2;;3.6;;59.6;;920.2;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;3;15;.3;;1.0;;-1.8;;2.4;;50.6;;925.7;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;3;16;3.6;;2.4;;3.1;;2.3;;30.8;;924.3;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;3;17;1.4;;1.6;;4.9;;4.7;;55.5;;927.5;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;3;18;3.0;;1.5;;6.8;;5.8;;62.5;;928.8;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;3;19;2.4;;2.0;;7.6;;5.8;;59.4;;925.6;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;3;20;6.0;;.8;;6.6;;7.0;;72.5;;922.2;;.0;8;.0;;1.8
349190625;ZAKOPANE;2020;3;21;7.9;;1.8;;-.1;;5.6;;90.8;;920.3;;.0;8;12.6;;.7
349190625;ZAKOPANE;2020;3;22;6.1;;2.0;;-5.8;;3.0;;74.1;;925.0;;.0;8;1.0;;6.4
349190625;ZAKOPANE;2020;3;23;8.0;;1.8;;-6.5;;3.1;;83.5;;928.9;;.0;8;2.1;;.2
349190625;ZAKOPANE;2020;3;24;.8;;1.8;;-6.2;;2.3;;62.3;;929.8;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;3;25;1.3;;1.6;;-5.3;;2.4;;61.5;;927.5;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;3;26;5.6;;1.0;;.9;;4.0;;63.5;;925.2;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;3;27;1.0;;.9;;4.4;;4.9;;63.5;;921.9;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;3;28;3.9;;1.0;;4.6;;5.0;;62.1;;915.9;;.0;8;.0;;.0
349190625;ZAKOPANE;2020;3;29;6.3;;1.5;;3.8;;5.4;;68.6;;913.5;;.0;8;.0;;3.0
349190625;ZAKOPANE;2020;3;30;6.0;;1.5;;-4.9;;3.4;;78.8;;919.5;;.0;8;.8;;.0
349190625;ZAKOPANE;2020;3;31;4.4;;1.1;;-4.1;;2.9;;65.9;;922.3;;.0;8;.0;;.1
